CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EQUIP,AVAIL,ACTIVATE,CASEWGT,PSUSTRAT,VERSION
7371,17,43,1-17-2017-043-07,7,1,15,0,8,323.24001443068500000000,4,2
7371,17,43,1-17-2017-043-07,7,1,16,0,8,323.24001443068500000000,4,2
7390,17,44,1-17-2017-044-03,3,2,2,0,8,81.85494787958960000000,4,2
7390,17,44,1-17-2017-044-03,3,2,3,0,8,81.85494787958960000000,4,2
7390,17,44,1-17-2017-044-03,3,2,13,0,8,81.85494787958960000000,4,2
7390,17,44,1-17-2017-044-03,3,2,14,0,8,81.85494787958960000000,4,2
7390,17,44,1-17-2017-044-03,3,2,15,0,8,81.85494787958960000000,4,2
7390,17,44,1-17-2017-044-03,3,2,16,0,8,81.85494787958960000000,4,2
7436,17,45,1-17-2017-045-03,3,2,2,0,8,159.02456619967100000000,4,2
7436,17,45,1-17-2017-045-03,3,2,3,0,8,159.02456619967100000000,4,2
7436,17,45,1-17-2017-045-03,3,2,13,0,8,159.02456619967100000000,4,2
7436,17,45,1-17-2017-045-03,3,2,14,0,8,159.02456619967100000000,4,2
7436,17,45,1-17-2017-045-03,3,2,15,0,8,159.02456619967100000000,4,2
7436,17,45,1-17-2017-045-03,3,2,16,0,8,159.02456619967100000000,4,2
7539,17,47,1-17-2017-047-03,3,1,2,0,8,134.78804348316800000000,4,2
7539,17,47,1-17-2017-047-03,3,1,3,0,8,134.78804348316800000000,4,2
7539,17,47,1-17-2017-047-03,3,1,13,0,8,134.78804348316800000000,4,2
7539,17,47,1-17-2017-047-03,3,1,14,0,8,134.78804348316800000000,4,2
7539,17,47,1-17-2017-047-03,3,1,15,0,8,134.78804348316800000000,4,2
7539,17,47,1-17-2017-047-03,3,1,16,0,8,134.78804348316800000000,4,2
7539,17,47,1-17-2017-047-03,3,2,2,0,8,134.78804348316800000000,4,2
7539,17,47,1-17-2017-047-03,3,2,3,0,8,134.78804348316800000000,4,2
7539,17,47,1-17-2017-047-03,3,2,13,0,8,134.78804348316800000000,4,2
7539,17,47,1-17-2017-047-03,3,2,14,0,8,134.78804348316800000000,4,2
7539,17,47,1-17-2017-047-03,3,2,15,0,8,134.78804348316800000000,4,2
7539,17,47,1-17-2017-047-03,3,2,16,0,8,134.78804348316800000000,4,2
7540,17,48,1-17-2017-048-07,7,1,2,0,8,532.26946261456200000000,4,2
7540,17,48,1-17-2017-048-07,7,1,3,0,8,532.26946261456200000000,4,2
7540,17,48,1-17-2017-048-07,7,1,13,0,8,532.26946261456200000000,4,2
7540,17,48,1-17-2017-048-07,7,1,14,0,8,532.26946261456200000000,4,2
7540,17,48,1-17-2017-048-07,7,1,15,0,8,532.26946261456200000000,4,2
7540,17,48,1-17-2017-048-07,7,1,16,0,8,532.26946261456200000000,4,2
7558,17,49,1-17-2017-049-03,3,1,2,1,3,134.78804348316800000000,4,2
7558,17,49,1-17-2017-049-03,3,1,3,0,8,134.78804348316800000000,4,2
7558,17,49,1-17-2017-049-03,3,1,13,0,8,134.78804348316800000000,4,2
7558,17,49,1-17-2017-049-03,3,1,14,0,8,134.78804348316800000000,4,2
7558,17,49,1-17-2017-049-03,3,1,15,0,8,134.78804348316800000000,4,2
7558,17,49,1-17-2017-049-03,3,1,16,0,8,134.78804348316800000000,4,2
7558,17,49,1-17-2017-049-03,3,2,2,0,8,134.78804348316800000000,4,2
7558,17,49,1-17-2017-049-03,3,2,3,0,8,134.78804348316800000000,4,2
7558,17,49,1-17-2017-049-03,3,2,13,0,8,134.78804348316800000000,4,2
7558,17,49,1-17-2017-049-03,3,2,14,0,8,134.78804348316800000000,4,2
7558,17,49,1-17-2017-049-03,3,2,15,0,8,134.78804348316800000000,4,2
7558,17,49,1-17-2017-049-03,3,2,16,0,8,134.78804348316800000000,4,2
7592,17,51,1-17-2017-051-04,4,1,2,1,9,800.07618116919000000000,4,2
7592,17,51,1-17-2017-051-04,4,1,3,1,2,800.07618116919000000000,4,2
7592,17,51,1-17-2017-051-04,4,1,13,0,8,800.07618116919000000000,4,2
7592,17,51,1-17-2017-051-04,4,1,14,0,8,800.07618116919000000000,4,2
7592,17,51,1-17-2017-051-04,4,1,15,0,8,800.07618116919000000000,4,2
7592,17,51,1-17-2017-051-04,4,1,16,0,8,800.07618116919000000000,4,2
7661,17,52,1-17-2017-052-04,4,1,2,0,8,491.51542979830200000000,4,2
7661,17,52,1-17-2017-052-04,4,1,3,0,8,491.51542979830200000000,4,2
7661,17,52,1-17-2017-052-04,4,1,13,0,8,491.51542979830200000000,4,2
7661,17,52,1-17-2017-052-04,4,1,14,0,8,491.51542979830200000000,4,2
7661,17,52,1-17-2017-052-04,4,1,15,0,8,491.51542979830200000000,4,2
7661,17,52,1-17-2017-052-04,4,1,16,0,8,491.51542979830200000000,4,2
7662,17,53,1-17-2017-053-04,4,1,2,0,8,491.51542979503400000000,4,2
7662,17,53,1-17-2017-053-04,4,1,3,1,3,491.51542979503400000000,4,2
7662,17,53,1-17-2017-053-04,4,1,13,0,8,491.51542979503400000000,4,2
7662,17,53,1-17-2017-053-04,4,1,14,0,8,491.51542979503400000000,4,2
7662,17,53,1-17-2017-053-04,4,1,15,9,8,491.51542979503400000000,4,2
7662,17,53,1-17-2017-053-04,4,1,16,0,8,491.51542979503400000000,4,2
7662,17,53,1-17-2017-053-04,4,2,2,0,8,491.51542979503400000000,4,2
7662,17,53,1-17-2017-053-04,4,2,3,0,8,491.51542979503400000000,4,2
7662,17,53,1-17-2017-053-04,4,2,13,0,8,491.51542979503400000000,4,2
7662,17,53,1-17-2017-053-04,4,2,14,0,8,491.51542979503400000000,4,2
7662,17,53,1-17-2017-053-04,4,2,15,0,8,491.51542979503400000000,4,2
7662,17,53,1-17-2017-053-04,4,2,16,0,8,491.51542979503400000000,4,2
7662,17,53,1-17-2017-053-04,4,3,2,0,8,491.51542979503400000000,4,2
7662,17,53,1-17-2017-053-04,4,3,3,0,8,491.51542979503400000000,4,2
7662,17,53,1-17-2017-053-04,4,3,13,0,8,491.51542979503400000000,4,2
7662,17,53,1-17-2017-053-04,4,3,14,0,8,491.51542979503400000000,4,2
7662,17,53,1-17-2017-053-04,4,3,15,0,8,491.51542979503400000000,4,2
7662,17,53,1-17-2017-053-04,4,3,16,0,8,491.51542979503400000000,4,2
7772,17,56,1-17-2017-056-03,3,1,2,1,9,227.76959912268800000000,4,2
7772,17,56,1-17-2017-056-03,3,1,3,0,8,227.76959912268800000000,4,2
7772,17,56,1-17-2017-056-03,3,1,13,0,8,227.76959912268800000000,4,2
7772,17,56,1-17-2017-056-03,3,1,14,0,8,227.76959912268800000000,4,2
7772,17,56,1-17-2017-056-03,3,1,15,0,8,227.76959912268800000000,4,2
7772,17,56,1-17-2017-056-03,3,1,16,0,8,227.76959912268800000000,4,2
7772,17,56,1-17-2017-056-03,3,2,2,1,2,227.76959912268800000000,4,2
7772,17,56,1-17-2017-056-03,3,2,3,0,8,227.76959912268800000000,4,2
7772,17,56,1-17-2017-056-03,3,2,13,0,8,227.76959912268800000000,4,2
7772,17,56,1-17-2017-056-03,3,2,14,0,8,227.76959912268800000000,4,2
7772,17,56,1-17-2017-056-03,3,2,15,0,8,227.76959912268800000000,4,2
7772,17,56,1-17-2017-056-03,3,2,16,0,8,227.76959912268800000000,4,2
7774,17,58,1-17-2017-058-07,7,1,2,0,8,899.44774767879900000000,4,2
7774,17,58,1-17-2017-058-07,7,1,3,0,8,899.44774767879900000000,4,2
7774,17,58,1-17-2017-058-07,7,1,13,0,8,899.44774767879900000000,4,2
7774,17,58,1-17-2017-058-07,7,1,14,0,8,899.44774767879900000000,4,2
7774,17,58,1-17-2017-058-07,7,1,15,0,8,899.44774767879900000000,4,2
7774,17,58,1-17-2017-058-07,7,1,16,0,8,899.44774767879900000000,4,2
7835,17,60,1-17-2017-060-06,6,2,2,0,8,368.15814485261600000000,4,2
7835,17,60,1-17-2017-060-06,6,2,3,0,8,368.15814485261600000000,4,2
7835,17,60,1-17-2017-060-06,6,2,13,0,8,368.15814485261600000000,4,2
7835,17,60,1-17-2017-060-06,6,2,14,0,8,368.15814485261600000000,4,2
7835,17,60,1-17-2017-060-06,6,2,15,0,8,368.15814485261600000000,4,2
7835,17,60,1-17-2017-060-06,6,2,16,0,8,368.15814485261600000000,4,2
7866,17,61,1-17-2017-061-04,4,1,2,1,9,666.19814692973400000000,4,2
7866,17,61,1-17-2017-061-04,4,1,3,1,2,666.19814692973400000000,4,2
7866,17,61,1-17-2017-061-04,4,1,13,0,8,666.19814692973400000000,4,2
7866,17,61,1-17-2017-061-04,4,1,14,0,8,666.19814692973400000000,4,2
7866,17,61,1-17-2017-061-04,4,1,15,0,8,666.19814692973400000000,4,2
7866,17,61,1-17-2017-061-04,4,1,16,0,8,666.19814692973400000000,4,2
7893,17,63,1-17-2017-063-07,7,1,2,0,8,517.84040911397300000000,4,2
7893,17,63,1-17-2017-063-07,7,1,3,0,8,517.84040911397300000000,4,2
7893,17,63,1-17-2017-063-07,7,1,13,0,8,517.84040911397300000000,4,2
7893,17,63,1-17-2017-063-07,7,1,14,0,8,517.84040911397300000000,4,2
7893,17,63,1-17-2017-063-07,7,1,15,0,8,517.84040911397300000000,4,2
7893,17,63,1-17-2017-063-07,7,1,16,0,8,517.84040911397300000000,4,2
7893,17,63,1-17-2017-063-07,7,3,2,1,1,517.84040911397300000000,4,2
7893,17,63,1-17-2017-063-07,7,3,3,1,1,517.84040911397300000000,4,2
7893,17,63,1-17-2017-063-07,7,3,13,0,8,517.84040911397300000000,4,2
7893,17,63,1-17-2017-063-07,7,3,14,1,1,517.84040911397300000000,4,2
7893,17,63,1-17-2017-063-07,7,3,15,0,8,517.84040911397300000000,4,2
7893,17,63,1-17-2017-063-07,7,3,16,0,8,517.84040911397300000000,4,2
7946,17,65,1-17-2017-065-02,2,2,2,0,8,70.25774128885290000000,4,2
7946,17,65,1-17-2017-065-02,2,2,3,0,8,70.25774128885290000000,4,2
7946,17,65,1-17-2017-065-02,2,2,13,0,8,70.25774128885290000000,4,2
7946,17,65,1-17-2017-065-02,2,2,14,0,8,70.25774128885290000000,4,2
7946,17,65,1-17-2017-065-02,2,2,15,0,8,70.25774128885290000000,4,2
7946,17,65,1-17-2017-065-02,2,2,16,0,8,70.25774128885290000000,4,2
7947,17,66,1-17-2017-066-04,4,1,2,0,8,1695.72707745063000000000,4,2
7947,17,66,1-17-2017-066-04,4,1,3,0,8,1695.72707745063000000000,4,2
7947,17,66,1-17-2017-066-04,4,1,13,0,8,1695.72707745063000000000,4,2
7947,17,66,1-17-2017-066-04,4,1,14,0,8,1695.72707745063000000000,4,2
7947,17,66,1-17-2017-066-04,4,1,15,0,8,1695.72707745063000000000,4,2
7947,17,66,1-17-2017-066-04,4,1,16,0,8,1695.72707745063000000000,4,2
7947,17,66,1-17-2017-066-04,4,2,2,0,8,1695.72707745063000000000,4,2
7947,17,66,1-17-2017-066-04,4,2,3,0,8,1695.72707745063000000000,4,2
7947,17,66,1-17-2017-066-04,4,2,13,0,8,1695.72707745063000000000,4,2
7947,17,66,1-17-2017-066-04,4,2,14,9,8,1695.72707745063000000000,4,2
7947,17,66,1-17-2017-066-04,4,2,15,0,8,1695.72707745063000000000,4,2
7947,17,66,1-17-2017-066-04,4,2,16,9,8,1695.72707745063000000000,4,2
8003,17,67,1-17-2017-067-04,4,1,2,1,2,1439.31692420907000000000,4,2
8003,17,67,1-17-2017-067-04,4,1,3,1,2,1439.31692420907000000000,4,2
8003,17,67,1-17-2017-067-04,4,1,13,0,8,1439.31692420907000000000,4,2
8003,17,67,1-17-2017-067-04,4,1,14,0,8,1439.31692420907000000000,4,2
8003,17,67,1-17-2017-067-04,4,1,15,0,8,1439.31692420907000000000,4,2
8003,17,67,1-17-2017-067-04,4,1,16,0,8,1439.31692420907000000000,4,2
8004,17,68,1-17-2017-068-02,2,1,2,1,9,100.14669405249400000000,4,2
8004,17,68,1-17-2017-068-02,2,1,3,9,8,100.14669405249400000000,4,2
8004,17,68,1-17-2017-068-02,2,1,13,0,8,100.14669405249400000000,4,2
8004,17,68,1-17-2017-068-02,2,1,14,0,8,100.14669405249400000000,4,2
8004,17,68,1-17-2017-068-02,2,1,15,0,8,100.14669405249400000000,4,2
8004,17,68,1-17-2017-068-02,2,1,16,0,8,100.14669405249400000000,4,2
8119,17,71,1-17-2017-071-06,6,1,2,1,2,304.94974891827000000000,4,2
8119,17,71,1-17-2017-071-06,6,1,3,0,8,304.94974891827000000000,4,2
8119,17,71,1-17-2017-071-06,6,1,13,0,8,304.94974891827000000000,4,2
8119,17,71,1-17-2017-071-06,6,1,14,0,8,304.94974891827000000000,4,2
8119,17,71,1-17-2017-071-06,6,1,15,0,8,304.94974891827000000000,4,2
8119,17,71,1-17-2017-071-06,6,1,16,0,8,304.94974891827000000000,4,2
8120,17,72,1-17-2017-072-03,3,2,2,0,8,157.23075561188600000000,4,2
8120,17,72,1-17-2017-072-03,3,2,3,0,8,157.23075561188600000000,4,2
8120,17,72,1-17-2017-072-03,3,2,13,0,8,157.23075561188600000000,4,2
8120,17,72,1-17-2017-072-03,3,2,14,0,8,157.23075561188600000000,4,2
8120,17,72,1-17-2017-072-03,3,2,15,0,8,157.23075561188600000000,4,2
8120,17,72,1-17-2017-072-03,3,2,16,0,8,157.23075561188600000000,4,2
8120,17,72,1-17-2017-072-03,3,3,2,0,8,157.23075561188600000000,4,2
8120,17,72,1-17-2017-072-03,3,3,3,0,8,157.23075561188600000000,4,2
8120,17,72,1-17-2017-072-03,3,3,13,0,8,157.23075561188600000000,4,2
8120,17,72,1-17-2017-072-03,3,3,14,0,8,157.23075561188600000000,4,2
8120,17,72,1-17-2017-072-03,3,3,15,0,8,157.23075561188600000000,4,2
8120,17,72,1-17-2017-072-03,3,3,16,0,8,157.23075561188600000000,4,2
8121,17,73,1-17-2017-073-02,2,2,2,0,8,67.58279126353610000000,4,2
8121,17,73,1-17-2017-073-02,2,2,3,0,8,67.58279126353610000000,4,2
8121,17,73,1-17-2017-073-02,2,2,13,0,8,67.58279126353610000000,4,2
8121,17,73,1-17-2017-073-02,2,2,14,0,8,67.58279126353610000000,4,2
8121,17,73,1-17-2017-073-02,2,2,15,0,8,67.58279126353610000000,4,2
8121,17,73,1-17-2017-073-02,2,2,16,0,8,67.58279126353610000000,4,2
8268,17,77,1-17-2017-077-05,5,2,2,0,8,87.06136847460150000000,4,2
8268,17,77,1-17-2017-077-05,5,2,3,0,8,87.06136847460150000000,4,2
8268,17,77,1-17-2017-077-05,5,2,13,0,8,87.06136847460150000000,4,2
8268,17,77,1-17-2017-077-05,5,2,14,0,8,87.06136847460150000000,4,2
8268,17,77,1-17-2017-077-05,5,2,15,0,8,87.06136847460150000000,4,2
8268,17,77,1-17-2017-077-05,5,2,16,0,8,87.06136847460150000000,4,2
8269,17,78,1-17-2017-078-02,2,2,2,0,8,67.58279126353610000000,4,2
8269,17,78,1-17-2017-078-02,2,2,3,0,8,67.58279126353610000000,4,2
8269,17,78,1-17-2017-078-02,2,2,13,0,8,67.58279126353610000000,4,2
8269,17,78,1-17-2017-078-02,2,2,14,0,8,67.58279126353610000000,4,2
8269,17,78,1-17-2017-078-02,2,2,15,0,8,67.58279126353610000000,4,2
8269,17,78,1-17-2017-078-02,2,2,16,1,2,67.58279126353610000000,4,2
8359,17,80,1-17-2017-080-04,4,1,2,0,8,804.76101358795200000000,4,2
8359,17,80,1-17-2017-080-04,4,1,3,0,8,804.76101358795200000000,4,2
8359,17,80,1-17-2017-080-04,4,1,13,0,8,804.76101358795200000000,4,2
8359,17,80,1-17-2017-080-04,4,1,14,0,8,804.76101358795200000000,4,2
8359,17,80,1-17-2017-080-04,4,1,15,0,8,804.76101358795200000000,4,2
8359,17,80,1-17-2017-080-04,4,1,16,0,8,804.76101358795200000000,4,2
8359,17,80,1-17-2017-080-04,4,2,2,0,8,804.76101358795200000000,4,2
8359,17,80,1-17-2017-080-04,4,2,3,0,8,804.76101358795200000000,4,2
8359,17,80,1-17-2017-080-04,4,2,13,0,8,804.76101358795200000000,4,2
8359,17,80,1-17-2017-080-04,4,2,14,0,8,804.76101358795200000000,4,2
8359,17,80,1-17-2017-080-04,4,2,15,0,8,804.76101358795200000000,4,2
8359,17,80,1-17-2017-080-04,4,2,16,0,8,804.76101358795200000000,4,2
8426,17,81,1-17-2017-081-07,7,1,2,1,2,714.05096634316100000000,4,2
8426,17,81,1-17-2017-081-07,7,1,3,0,8,714.05096634316100000000,4,2
8426,17,81,1-17-2017-081-07,7,1,13,0,8,714.05096634316100000000,4,2
8426,17,81,1-17-2017-081-07,7,1,14,0,8,714.05096634316100000000,4,2
8426,17,81,1-17-2017-081-07,7,1,15,0,8,714.05096634316100000000,4,2
8426,17,81,1-17-2017-081-07,7,1,16,0,8,714.05096634316100000000,4,2
8427,17,82,1-17-2017-082-04,4,1,2,0,8,634.61278331036300000000,4,2
8427,17,82,1-17-2017-082-04,4,1,3,0,8,634.61278331036300000000,4,2
8427,17,82,1-17-2017-082-04,4,1,13,0,8,634.61278331036300000000,4,2
8427,17,82,1-17-2017-082-04,4,1,14,0,8,634.61278331036300000000,4,2
8427,17,82,1-17-2017-082-04,4,1,15,0,8,634.61278331036300000000,4,2
8427,17,82,1-17-2017-082-04,4,1,16,0,8,634.61278331036300000000,4,2
8504,17,84,1-17-2017-084-04,4,2,2,0,8,1633.46366478719000000000,4,2
8504,17,84,1-17-2017-084-04,4,2,3,0,8,1633.46366478719000000000,4,2
8504,17,84,1-17-2017-084-04,4,2,13,0,8,1633.46366478719000000000,4,2
8504,17,84,1-17-2017-084-04,4,2,14,0,8,1633.46366478719000000000,4,2
8504,17,84,1-17-2017-084-04,4,2,15,0,8,1633.46366478719000000000,4,2
8504,17,84,1-17-2017-084-04,4,2,16,0,8,1633.46366478719000000000,4,2
8624,17,87,1-17-2017-087-10,10,1,2,1,2,2732.05526558107000000000,4,2
8624,17,87,1-17-2017-087-10,10,1,3,1,2,2732.05526558107000000000,4,2
8624,17,87,1-17-2017-087-10,10,1,13,0,8,2732.05526558107000000000,4,2
8624,17,87,1-17-2017-087-10,10,1,14,0,8,2732.05526558107000000000,4,2
8624,17,87,1-17-2017-087-10,10,1,15,0,8,2732.05526558107000000000,4,2
8624,17,87,1-17-2017-087-10,10,1,16,0,8,2732.05526558107000000000,4,2
8625,17,88,1-17-2017-088-04,4,1,2,0,8,584.32274506312600000000,4,2
8625,17,88,1-17-2017-088-04,4,1,3,0,8,584.32274506312600000000,4,2
8625,17,88,1-17-2017-088-04,4,1,13,0,8,584.32274506312600000000,4,2
8625,17,88,1-17-2017-088-04,4,1,14,0,8,584.32274506312600000000,4,2
8625,17,88,1-17-2017-088-04,4,1,15,0,8,584.32274506312600000000,4,2
8625,17,88,1-17-2017-088-04,4,1,16,0,8,584.32274506312600000000,4,2
8724,17,89,1-17-2017-089-05,5,1,2,1,9,628.83294075430700000000,4,2
8724,17,89,1-17-2017-089-05,5,1,3,0,8,628.83294075430700000000,4,2
8724,17,89,1-17-2017-089-05,5,1,13,0,8,628.83294075430700000000,4,2
8724,17,89,1-17-2017-089-05,5,1,14,0,8,628.83294075430700000000,4,2
8724,17,89,1-17-2017-089-05,5,1,15,0,8,628.83294075430700000000,4,2
8724,17,89,1-17-2017-089-05,5,1,16,0,8,628.83294075430700000000,4,2
8808,17,90,1-17-2017-090-02,2,1,2,1,9,70.25774132264430000000,4,2
8808,17,90,1-17-2017-090-02,2,1,3,0,8,70.25774132264430000000,4,2
8808,17,90,1-17-2017-090-02,2,1,13,0,8,70.25774132264430000000,4,2
8808,17,90,1-17-2017-090-02,2,1,14,0,8,70.25774132264430000000,4,2
8808,17,90,1-17-2017-090-02,2,1,15,0,8,70.25774132264430000000,4,2
8808,17,90,1-17-2017-090-02,2,1,16,0,8,70.25774132264430000000,4,2
8808,17,90,1-17-2017-090-02,2,2,2,1,9,70.25774132264430000000,4,2
8808,17,90,1-17-2017-090-02,2,2,3,0,8,70.25774132264430000000,4,2
8808,17,90,1-17-2017-090-02,2,2,13,0,8,70.25774132264430000000,4,2
8808,17,90,1-17-2017-090-02,2,2,14,0,8,70.25774132264430000000,4,2
8808,17,90,1-17-2017-090-02,2,2,15,0,8,70.25774132264430000000,4,2
8808,17,90,1-17-2017-090-02,2,2,16,0,8,70.25774132264430000000,4,2
8809,17,91,1-17-2017-091-04,4,2,2,0,8,1129.31246423995000000000,4,2
8809,17,91,1-17-2017-091-04,4,2,3,0,8,1129.31246423995000000000,4,2
8809,17,91,1-17-2017-091-04,4,2,13,0,8,1129.31246423995000000000,4,2
8809,17,91,1-17-2017-091-04,4,2,14,0,8,1129.31246423995000000000,4,2
8809,17,91,1-17-2017-091-04,4,2,15,0,8,1129.31246423995000000000,4,2
8809,17,91,1-17-2017-091-04,4,2,16,0,8,1129.31246423995000000000,4,2
8859,17,93,1-17-2017-093-09,9,2,2,1,9,1405.40950226752000000000,4,2
8859,17,93,1-17-2017-093-09,9,2,3,1,2,1405.40950226752000000000,4,2
8859,17,93,1-17-2017-093-09,9,2,13,0,8,1405.40950226752000000000,4,2
8859,17,93,1-17-2017-093-09,9,2,14,1,9,1405.40950226752000000000,4,2
8859,17,93,1-17-2017-093-09,9,2,15,0,8,1405.40950226752000000000,4,2
8859,17,93,1-17-2017-093-09,9,2,16,1,2,1405.40950226752000000000,4,2
8948,17,94,1-17-2017-094-02,2,1,2,0,8,187.31185938244400000000,4,2
8948,17,94,1-17-2017-094-02,2,1,3,0,8,187.31185938244400000000,4,2
8948,17,94,1-17-2017-094-02,2,1,13,0,8,187.31185938244400000000,4,2
8948,17,94,1-17-2017-094-02,2,1,14,0,8,187.31185938244400000000,4,2
8948,17,94,1-17-2017-094-02,2,1,15,0,8,187.31185938244400000000,4,2
8948,17,94,1-17-2017-094-02,2,1,16,0,8,187.31185938244400000000,4,2
9025,17,95,1-17-2017-095-01,1,1,2,0,8,141.13979406929600000000,4,2
9025,17,95,1-17-2017-095-01,1,1,3,0,8,141.13979406929600000000,4,2
9025,17,95,1-17-2017-095-01,1,1,13,0,8,141.13979406929600000000,4,2
9025,17,95,1-17-2017-095-01,1,1,14,0,8,141.13979406929600000000,4,2
9025,17,95,1-17-2017-095-01,1,1,15,0,8,141.13979406929600000000,4,2
9025,17,95,1-17-2017-095-01,1,1,16,0,8,141.13979406929600000000,4,2
6211,18,2,1-18-2017-002-04,4,2,2,0,8,559.49708685966300000000,6,2
6211,18,2,1-18-2017-002-04,4,2,3,1,2,559.49708685966300000000,6,2
6211,18,2,1-18-2017-002-04,4,2,13,0,8,559.49708685966300000000,6,2
6211,18,2,1-18-2017-002-04,4,2,14,0,8,559.49708685966300000000,6,2
6211,18,2,1-18-2017-002-04,4,2,15,0,8,559.49708685966300000000,6,2
6211,18,2,1-18-2017-002-04,4,2,16,0,8,559.49708685966300000000,6,2
6259,18,5,1-18-2017-005-09,9,1,2,0,8,1101.97355497386000000000,6,2
6259,18,5,1-18-2017-005-09,9,1,3,0,8,1101.97355497386000000000,6,2
6259,18,5,1-18-2017-005-09,9,1,13,0,8,1101.97355497386000000000,6,2
6259,18,5,1-18-2017-005-09,9,1,14,0,8,1101.97355497386000000000,6,2
6259,18,5,1-18-2017-005-09,9,1,15,0,8,1101.97355497386000000000,6,2
6259,18,5,1-18-2017-005-09,9,1,16,0,8,1101.97355497386000000000,6,2
6364,18,7,1-18-2017-007-02,2,1,2,1,2,124.55954653348500000000,6,2
6364,18,7,1-18-2017-007-02,2,1,3,0,8,124.55954653348500000000,6,2
6364,18,7,1-18-2017-007-02,2,1,13,0,8,124.55954653348500000000,6,2
6364,18,7,1-18-2017-007-02,2,1,14,0,8,124.55954653348500000000,6,2
6364,18,7,1-18-2017-007-02,2,1,15,0,8,124.55954653348500000000,6,2
6364,18,7,1-18-2017-007-02,2,1,16,0,8,124.55954653348500000000,6,2
6405,18,8,1-18-2017-008-07,7,1,2,0,8,1457.92941404829000000000,6,2
6405,18,8,1-18-2017-008-07,7,1,3,0,8,1457.92941404829000000000,6,2
6405,18,8,1-18-2017-008-07,7,1,13,0,8,1457.92941404829000000000,6,2
6405,18,8,1-18-2017-008-07,7,1,14,0,8,1457.92941404829000000000,6,2
6405,18,8,1-18-2017-008-07,7,1,15,0,8,1457.92941404829000000000,6,2
6405,18,8,1-18-2017-008-07,7,1,16,0,8,1457.92941404829000000000,6,2
6450,18,9,1-18-2017-009-06,6,2,2,1,1,257.06934486803000000000,6,2
6450,18,9,1-18-2017-009-06,6,2,3,0,8,257.06934486803000000000,6,2
6450,18,9,1-18-2017-009-06,6,2,13,0,8,257.06934486803000000000,6,2
6450,18,9,1-18-2017-009-06,6,2,14,1,2,257.06934486803000000000,6,2
6450,18,9,1-18-2017-009-06,6,2,15,0,8,257.06934486803000000000,6,2
6450,18,9,1-18-2017-009-06,6,2,16,1,2,257.06934486803000000000,6,2
6543,18,11,1-18-2017-011-06,6,1,2,0,8,726.60901657940100000000,6,2
6543,18,11,1-18-2017-011-06,6,1,3,0,8,726.60901657940100000000,6,2
6543,18,11,1-18-2017-011-06,6,1,13,0,8,726.60901657940100000000,6,2
6543,18,11,1-18-2017-011-06,6,1,14,0,8,726.60901657940100000000,6,2
6543,18,11,1-18-2017-011-06,6,1,15,0,8,726.60901657940100000000,6,2
6543,18,11,1-18-2017-011-06,6,1,16,0,8,726.60901657940100000000,6,2
6543,18,11,1-18-2017-011-06,6,2,2,0,8,726.60901657940100000000,6,2
6543,18,11,1-18-2017-011-06,6,2,3,0,8,726.60901657940100000000,6,2
6543,18,11,1-18-2017-011-06,6,2,13,0,8,726.60901657940100000000,6,2
6543,18,11,1-18-2017-011-06,6,2,14,0,8,726.60901657940100000000,6,2
6543,18,11,1-18-2017-011-06,6,2,15,0,8,726.60901657940100000000,6,2
6543,18,11,1-18-2017-011-06,6,2,16,0,8,726.60901657940100000000,6,2
6592,18,12,1-18-2017-012-04,4,1,2,0,8,2398.10824569296000000000,6,2
6592,18,12,1-18-2017-012-04,4,1,3,0,8,2398.10824569296000000000,6,2
6592,18,12,1-18-2017-012-04,4,1,13,0,8,2398.10824569296000000000,6,2
6592,18,12,1-18-2017-012-04,4,1,14,0,8,2398.10824569296000000000,6,2
6592,18,12,1-18-2017-012-04,4,1,15,0,8,2398.10824569296000000000,6,2
6592,18,12,1-18-2017-012-04,4,1,16,0,8,2398.10824569296000000000,6,2
6592,18,12,1-18-2017-012-04,4,2,2,0,8,2398.10824569296000000000,6,2
6592,18,12,1-18-2017-012-04,4,2,3,0,8,2398.10824569296000000000,6,2
6592,18,12,1-18-2017-012-04,4,2,13,0,8,2398.10824569296000000000,6,2
6592,18,12,1-18-2017-012-04,4,2,14,0,8,2398.10824569296000000000,6,2
6592,18,12,1-18-2017-012-04,4,2,15,0,8,2398.10824569296000000000,6,2
6592,18,12,1-18-2017-012-04,4,2,16,0,8,2398.10824569296000000000,6,2
6719,18,16,1-18-2017-016-03,3,1,2,1,1,208.07525317884000000000,6,2
6719,18,16,1-18-2017-016-03,3,1,3,0,8,208.07525317884000000000,6,2
6719,18,16,1-18-2017-016-03,3,1,13,0,8,208.07525317884000000000,6,2
6719,18,16,1-18-2017-016-03,3,1,14,0,8,208.07525317884000000000,6,2
6719,18,16,1-18-2017-016-03,3,1,15,0,8,208.07525317884000000000,6,2
6719,18,16,1-18-2017-016-03,3,1,16,0,8,208.07525317884000000000,6,2
6796,18,18,1-18-2017-018-03,3,2,2,1,9,329.59017347433600000000,6,2
