CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,SEATLOC,SEATTYPE,ORIENTATION,TRACK,PERFORMANCE,INTRESTRAINT,HEADRESTYPE,HEADRESTDAM,HEADRESTACT,ROLLPROTECTION,BELTAVAILINSP,BELTUSEINSP,BELTMALFUNCTIONINSP,BELTANCHORINSP,BELTPRETENSIONINSP,BELTPOSDEVPRESINSP,BELTGUIDEINSP,SEATROW,LOCATION,CASEWGT,PSUSTRAT,VERSION
6103,16,2,1-16-2017-002-03,3,2,13,1,1,5,1,1,3,2,1,1,4,4,1,2,0,0,0,1,3,299.33367263326100000000,5,2
6103,16,2,1-16-2017-002-03,3,2,21,3,1,1,1,1,3,2,1,1,4,99,9,1,0,0,0,2,1,299.33367263326100000000,5,2
6103,16,2,1-16-2017-002-03,3,2,22,,,,,,,,,,,,,,,,,2,2,299.33367263326100000000,5,2
6103,16,2,1-16-2017-002-03,3,2,23,3,1,1,1,1,3,2,1,1,4,99,9,1,0,0,0,2,3,299.33367263326100000000,5,2
6104,16,3,1-16-2017-003-05,5,2,11,1,1,2,1,1,3,2,1,1,4,4,1,3,2,0,0,1,1,51.01138574682890000000,5,2
6104,16,3,1-16-2017-003-05,5,2,13,,,,,,,,,,,,,,,,,1,3,51.01138574682890000000,5,2
6104,16,3,1-16-2017-003-05,5,2,21,,,,,,,,,,,,,,,,,2,1,51.01138574682890000000,5,2
6104,16,3,1-16-2017-003-05,5,2,22,,,,,,,,,,,,,,,,,2,2,51.01138574682890000000,5,2
6104,16,3,1-16-2017-003-05,5,2,23,,,,,,,,,,,,,,,,,2,3,51.01138574682890000000,5,2
6174,16,4,1-16-2017-004-02,2,1,11,1,1,6,1,1,3,2,1,1,4,0,1,4,2,0,0,1,1,40.01506231207130000000,5,2
6174,16,4,1-16-2017-004-02,2,1,13,1,1,6,1,1,3,2,1,1,4,0,1,4,2,0,0,1,3,40.01506231207130000000,5,2
6174,16,4,1-16-2017-004-02,2,1,21,,,,,,,,,,,,,,,,,2,1,40.01506231207130000000,5,2
6174,16,4,1-16-2017-004-02,2,1,22,,,,,,,,,,,,,,,,,2,2,40.01506231207130000000,5,2
6174,16,4,1-16-2017-004-02,2,1,23,,,,,,,,,,,,,,,,,2,3,40.01506231207130000000,5,2
6174,16,4,1-16-2017-004-02,2,2,11,1,1,4,1,1,3,2,1,1,4,4,1,4,0,0,0,1,1,40.01506231207130000000,5,2
6174,16,4,1-16-2017-004-02,2,2,13,,,,,,,,,,,,,,,,,1,3,40.01506231207130000000,5,2
6174,16,4,1-16-2017-004-02,2,2,21,,,,,,,,,,,,,,,,,2,1,40.01506231207130000000,5,2
6174,16,4,1-16-2017-004-02,2,2,22,,,,,,,,,,,,,,,,,2,2,40.01506231207130000000,5,2
6174,16,4,1-16-2017-004-02,2,2,23,,,,,,,,,,,,,,,,,2,3,40.01506231207130000000,5,2
6175,16,5,1-16-2017-005-09,9,1,11,1,1,4,1,1,2,2,1,1,4,4,1,1,0,0,0,1,1,2962.15877300143000000000,5,2
6175,16,5,1-16-2017-005-09,9,1,13,,,,,,,,,,,,,,,,,1,3,2962.15877300143000000000,5,2
6175,16,5,1-16-2017-005-09,9,2,11,1,1,4,1,1,3,2,1,1,4,4,1,3,2,0,0,1,1,2962.15877300143000000000,5,2
6175,16,5,1-16-2017-005-09,9,2,13,,,,,,,,,,4,4,1,3,2,0,0,1,3,2962.15877300143000000000,5,2
6175,16,5,1-16-2017-005-09,9,2,21,,,,,,,,,,,,,,,,,2,1,2962.15877300143000000000,5,2
6175,16,5,1-16-2017-005-09,9,2,22,,,,,,,,,,,,,,,,,2,2,2962.15877300143000000000,5,2
6175,16,5,1-16-2017-005-09,9,2,23,,,,,,,,,,,,,,,,,2,3,2962.15877300143000000000,5,2
6235,16,6,1-16-2017-006-05,5,2,11,1,1,6,1,1,3,2,1,1,4,4,1,3,1,0,0,1,1,34.93889655907460000000,5,2
6235,16,6,1-16-2017-006-05,5,2,13,,,,,,,,,,,,,,,,,1,3,34.93889655907460000000,5,2
6235,16,6,1-16-2017-006-05,5,2,21,,,,,,,,,,,,,,,,,2,1,34.93889655907460000000,5,2
6235,16,6,1-16-2017-006-05,5,2,22,,,,,,,,,,,,,,,,,2,2,34.93889655907460000000,5,2
6235,16,6,1-16-2017-006-05,5,2,23,,,,,,,,,,,,,,,,,2,3,34.93889655907460000000,5,2
6236,16,7,1-16-2017-007-07,7,2,11,1,1,3,1,1,3,2,1,1,4,4,1,3,0,0,0,1,1,700.60866870030600000000,5,2
6236,16,7,1-16-2017-007-07,7,2,13,,,,,,,,,,,,,,,,,1,3,700.60866870030600000000,5,2
6236,16,7,1-16-2017-007-07,7,2,21,,,,,,,,,,,,,,,,,2,1,700.60866870030600000000,5,2
6236,16,7,1-16-2017-007-07,7,2,22,,,,,,,,,,,,,,,,,2,2,700.60866870030600000000,5,2
6236,16,7,1-16-2017-007-07,7,2,23,,,,,,,,,,,,,,,,,2,3,700.60866870030600000000,5,2
6237,16,8,1-16-2017-008-07,7,2,11,1,1,4,1,1,3,2,1,1,4,4,1,4,0,0,0,1,1,700.60866870615300000000,5,2
6237,16,8,1-16-2017-008-07,7,2,13,,,,,,,,,,,,,,,,,1,3,700.60866870615300000000,5,2
6237,16,8,1-16-2017-008-07,7,2,21,,,,,,,,,,,,,,,,,2,1,700.60866870615300000000,5,2
6237,16,8,1-16-2017-008-07,7,2,22,,,,,,,,,,,,,,,,,2,2,700.60866870615300000000,5,2
6237,16,8,1-16-2017-008-07,7,2,23,,,,,,,,,,,,,,,,,2,3,700.60866870615300000000,5,2
6303,16,9,1-16-2017-009-05,5,1,11,1,1,2,1,1,3,2,1,1,4,0,1,4,2,0,0,1,1,141.91999980010600000000,5,2
6303,16,9,1-16-2017-009-05,5,1,13,,,,,,,,,,,,,,,,,1,3,141.91999980010600000000,5,2
6303,16,9,1-16-2017-009-05,5,1,21,,,,,,,,,,,,,,,,,2,1,141.91999980010600000000,5,2
6303,16,9,1-16-2017-009-05,5,1,22,,,,,,,,,,,,,,,,,2,2,141.91999980010600000000,5,2
6303,16,9,1-16-2017-009-05,5,1,23,,,,,,,,,,,,,,,,,2,3,141.91999980010600000000,5,2
6304,16,10,1-16-2017-010-02,2,1,11,1,1,6,1,1,3,2,1,1,4,0,0,2,2,0,0,1,1,61.04284349446160000000,5,2
6304,16,10,1-16-2017-010-02,2,1,13,,,,,,,,,,,,,,,,,1,3,61.04284349446160000000,5,2
6304,16,10,1-16-2017-010-02,2,1,21,,,,,,,,,,,,,,,,,2,1,61.04284349446160000000,5,2
6304,16,10,1-16-2017-010-02,2,1,22,,,,,,,,,,,,,,,,,2,2,61.04284349446160000000,5,2
6304,16,10,1-16-2017-010-02,2,1,23,,,,,,,,,,,,,,,,,2,3,61.04284349446160000000,5,2
6349,16,11,1-16-2017-011-02,2,1,11,1,1,2,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,23.54765987378520000000,5,2
6349,16,11,1-16-2017-011-02,2,1,13,,,,,,,,,,,,,,,,,1,3,23.54765987378520000000,5,2
6349,16,11,1-16-2017-011-02,2,1,21,,,,,,,,,,,,,,,,,2,1,23.54765987378520000000,5,2
6349,16,11,1-16-2017-011-02,2,1,22,,,,,,,,,,,,,,,,,2,2,23.54765987378520000000,5,2
6349,16,11,1-16-2017-011-02,2,1,23,,,,,,,,,,,,,,,,,2,3,23.54765987378520000000,5,2
6349,16,11,1-16-2017-011-02,2,2,11,1,1,5,1,1,3,2,1,1,4,0,1,2,5,0,0,1,1,23.54765987378520000000,5,2
6349,16,11,1-16-2017-011-02,2,2,13,1,1,5,1,1,3,2,1,1,4,4,1,2,5,0,0,1,3,23.54765987378520000000,5,2
6349,16,11,1-16-2017-011-02,2,2,21,,,,,,,,,,,,,,,,,2,1,23.54765987378520000000,5,2
6349,16,11,1-16-2017-011-02,2,2,22,,,,,,,,,,,,,,,,,2,2,23.54765987378520000000,5,2
6349,16,11,1-16-2017-011-02,2,2,23,,,,,,,,,,,,,,,,,2,3,23.54765987378520000000,5,2
6350,16,12,1-16-2017-012-07,7,1,11,1,1,6,1,1,3,2,1,1,4,0,1,2,2,0,0,1,1,1097.79923031420000000000,5,2
6350,16,12,1-16-2017-012-07,7,1,13,,,,,,,,,,,,,,,,,1,3,1097.79923031420000000000,5,2
6350,16,12,1-16-2017-012-07,7,1,21,,,,,,,,,,,,,,,,,2,1,1097.79923031420000000000,5,2
6350,16,12,1-16-2017-012-07,7,1,22,,,,,,,,,,,,,,,,,2,2,1097.79923031420000000000,5,2
6350,16,12,1-16-2017-012-07,7,1,23,,,,,,,,,,,,,,,,,2,3,1097.79923031420000000000,5,2
6350,16,12,1-16-2017-012-07,7,2,11,1,1,6,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,1097.79923031420000000000,5,2
6350,16,12,1-16-2017-012-07,7,2,13,,,,,,,,,,,,,,,,,1,3,1097.79923031420000000000,5,2
6350,16,12,1-16-2017-012-07,7,2,21,,,,,,,,,,,,,,,,,2,1,1097.79923031420000000000,5,2
6350,16,12,1-16-2017-012-07,7,2,22,,,,,,,,,,,,,,,,,2,2,1097.79923031420000000000,5,2
6350,16,12,1-16-2017-012-07,7,2,23,,,,,,,,,,,,,,,,,2,3,1097.79923031420000000000,5,2
6386,16,13,1-16-2017-013-09,9,1,11,1,1,2,1,1,3,2,1,1,4,0,1,2,2,0,0,1,1,1126.03630615239000000000,5,2
6386,16,13,1-16-2017-013-09,9,1,13,,,,,,,,,,4,0,1,2,2,0,0,1,3,1126.03630615239000000000,5,2
6386,16,13,1-16-2017-013-09,9,1,21,,,,,,,,,,,,,,,,,2,1,1126.03630615239000000000,5,2
6386,16,13,1-16-2017-013-09,9,1,22,,,,,,,,,,,,,,,,,2,2,1126.03630615239000000000,5,2
6386,16,13,1-16-2017-013-09,9,1,23,,,,,,,,,,,,,,,,,2,3,1126.03630615239000000000,5,2
6386,16,13,1-16-2017-013-09,9,2,11,1,1,2,1,1,3,2,1,1,4,4,1,2,9,0,0,1,1,1126.03630615239000000000,5,2
6386,16,13,1-16-2017-013-09,9,2,13,,,,,,,,,,,,,,,,,1,3,1126.03630615239000000000,5,2
6386,16,13,1-16-2017-013-09,9,2,21,,,,,,,,,,,,,,,,,2,1,1126.03630615239000000000,5,2
6386,16,13,1-16-2017-013-09,9,2,23,,,,,,,,,,,,,,,,,2,3,1126.03630615239000000000,5,2
6386,16,13,1-16-2017-013-09,9,2,31,,,,,,,,,,,,,,,,,3,1,1126.03630615239000000000,5,2
6386,16,13,1-16-2017-013-09,9,2,33,,,,,,,,,,,,,,,,,3,3,1126.03630615239000000000,5,2
6387,16,14,1-16-2017-014-06,6,1,11,1,1,6,1,1,3,2,1,1,4,4,1,3,3,0,0,1,1,402.49050103381300000000,5,2
6387,16,14,1-16-2017-014-06,6,1,13,,,,,,,,,,,,,,,,,1,3,402.49050103381300000000,5,2
6387,16,14,1-16-2017-014-06,6,1,21,,,,,,,,,,,,,,,,,2,1,402.49050103381300000000,5,2
6387,16,14,1-16-2017-014-06,6,1,22,,,,,,,,,,,,,,,,,2,2,402.49050103381300000000,5,2
6387,16,14,1-16-2017-014-06,6,1,23,,,,,,,,,,,,,,,,,2,3,402.49050103381300000000,5,2
6387,16,14,1-16-2017-014-06,6,2,11,1,1,6,1,1,3,2,9,1,4,4,1,3,3,0,0,1,1,402.49050103381300000000,5,2
6387,16,14,1-16-2017-014-06,6,2,13,,,,,,,,,,,,,,,,,1,3,402.49050103381300000000,5,2
6387,16,14,1-16-2017-014-06,6,2,21,,,,,,,,,,,,,,,,,2,1,402.49050103381300000000,5,2
6387,16,14,1-16-2017-014-06,6,2,22,,,,,,,,,,,,,,,,,2,2,402.49050103381300000000,5,2
6387,16,14,1-16-2017-014-06,6,2,23,,,,,,,,,,,,,,,,,2,3,402.49050103381300000000,5,2
6432,16,15,1-16-2017-015-07,7,1,11,1,1,6,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,734.99871946186600000000,5,2
6432,16,15,1-16-2017-015-07,7,1,13,,,,,,,,,,,,,,,,,1,3,734.99871946186600000000,5,2
6432,16,15,1-16-2017-015-07,7,1,21,,,,,,,,,,,,,,,,,2,1,734.99871946186600000000,5,2
6432,16,15,1-16-2017-015-07,7,1,22,,,,,,,,,,,,,,,,,2,2,734.99871946186600000000,5,2
6432,16,15,1-16-2017-015-07,7,1,23,5,1,1,1,1,3,2,1,1,4,4,1,1,0,0,0,2,3,734.99871946186600000000,5,2
6432,16,15,1-16-2017-015-07,7,1,98,,,,,,,,,,,,,,,,,0,0,734.99871946186600000000,5,2
6443,16,17,1-16-2017-017-03,3,1,11,99,9,9,99,1,99,9,1,1,,,,,,,,1,1,215.08430158173300000000,5,2
6443,16,17,1-16-2017-017-03,3,2,11,1,1,4,1,1,3,2,2,1,4,0,1,4,9,0,0,1,1,215.08430158173300000000,5,2
6443,16,17,1-16-2017-017-03,3,2,13,,,,,,,,,,4,0,1,4,9,0,0,1,3,215.08430158173300000000,5,2
6443,16,17,1-16-2017-017-03,3,2,21,,,,,,,,,,,,,,,,,2,1,215.08430158173300000000,5,2
6443,16,17,1-16-2017-017-03,3,2,22,,,,,,,,,,,,,,,,,2,2,215.08430158173300000000,5,2
6443,16,17,1-16-2017-017-03,3,2,23,,,,,,,,,,,,,,,,,2,3,215.08430158173300000000,5,2
6486,16,18,1-16-2017-018-05,5,1,11,1,1,6,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,104.05714578876500000000,5,2
6486,16,18,1-16-2017-018-05,5,1,13,,,,,,,,,,,,,,,,,1,3,104.05714578876500000000,5,2
6486,16,18,1-16-2017-018-05,5,1,21,,,,,,,,,,,,,,,,,2,1,104.05714578876500000000,5,2
6486,16,18,1-16-2017-018-05,5,1,22,,,,,,,,,,,,,,,,,2,2,104.05714578876500000000,5,2
6486,16,18,1-16-2017-018-05,5,1,23,,,,,,,,,,,,,,,,,2,3,104.05714578876500000000,5,2
6487,16,19,1-16-2017-019-07,7,2,11,1,1,3,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,2086.59532955070000000000,5,2
6487,16,19,1-16-2017-019-07,7,2,13,1,1,6,1,1,3,2,1,1,4,4,1,4,1,0,0,1,3,2086.59532955070000000000,5,2
6487,16,19,1-16-2017-019-07,7,2,21,5,1,1,1,1,3,2,1,1,4,4,1,1,0,0,0,2,1,2086.59532955070000000000,5,2
6487,16,19,1-16-2017-019-07,7,2,22,5,1,1,1,1,3,2,1,1,4,4,1,1,0,0,0,2,2,2086.59532955070000000000,5,2
6487,16,19,1-16-2017-019-07,7,2,23,5,1,1,1,1,3,2,1,1,4,4,1,1,0,0,0,2,3,2086.59532955070000000000,5,2
6527,16,20,1-16-2017-020-01,1,1,11,1,1,9,1,1,3,2,1,1,4,0,1,5,2,0,0,1,1,114.65642815516700000000,5,2
6527,16,20,1-16-2017-020-01,1,1,13,,,,,,,,,,,,,,,,,1,3,114.65642815516700000000,5,2
6527,16,20,1-16-2017-020-01,1,1,21,,,,,,,,,,,,,,,,,2,1,114.65642815516700000000,5,2
6527,16,20,1-16-2017-020-01,1,1,22,,,,,,,,,,,,,,,,,2,2,114.65642815516700000000,5,2
6527,16,20,1-16-2017-020-01,1,1,23,,,,,,,,,,,,,,,,,2,3,114.65642815516700000000,5,2
6527,16,20,1-16-2017-020-01,1,1,31,,,,,,,,,,,,,,,,,3,1,114.65642815516700000000,5,2
6527,16,20,1-16-2017-020-01,1,1,33,,,,,,,,,,,,,,,,,3,3,114.65642815516700000000,5,2
6528,16,21,1-16-2017-021-05,5,1,11,1,1,5,6,1,3,2,1,1,4,4,1,2,2,0,0,1,1,83.13617271333370000000,5,2
6528,16,21,1-16-2017-021-05,5,1,13,,,,,,,,,,,,,,,,,1,3,83.13617271333370000000,5,2
6528,16,21,1-16-2017-021-05,5,1,21,,,,,,,,,,,,,,,,,2,1,83.13617271333370000000,5,2
6528,16,21,1-16-2017-021-05,5,1,22,,,,,,,,,,,,,,,,,2,2,83.13617271333370000000,5,2
6528,16,21,1-16-2017-021-05,5,1,23,,,,,,,,,,,,,,,,,2,3,83.13617271333370000000,5,2
6528,16,21,1-16-2017-021-05,5,2,11,99,9,9,99,9,99,9,9,1,,,,,,,,1,1,83.13617271333370000000,5,2
6528,16,21,1-16-2017-021-05,5,2,22,99,9,9,99,9,99,9,9,1,,,,,,,,2,2,83.13617271333370000000,5,2
6528,16,21,1-16-2017-021-05,5,2,23,99,9,9,99,9,99,9,9,1,,,,,,,,2,3,83.13617271333370000000,5,2
6579,16,23,1-16-2017-023-09,9,2,11,1,1,6,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,2493.79772418503000000000,5,2
6579,16,23,1-16-2017-023-09,9,2,13,,,,,,,,,,,,,,,,,1,3,2493.79772418503000000000,5,2
6579,16,23,1-16-2017-023-09,9,2,21,,,,,,,,,,,,,,,,,2,1,2493.79772418503000000000,5,2
6579,16,23,1-16-2017-023-09,9,2,22,,,,,,,,,,,,,,,,,2,2,2493.79772418503000000000,5,2
6579,16,23,1-16-2017-023-09,9,2,23,,,,,,,,,,,,,,,,,2,3,2493.79772418503000000000,5,2
6579,16,23,1-16-2017-023-09,9,2,31,,,,,,,,,,,,,,,,,3,1,2493.79772418503000000000,5,2
6579,16,23,1-16-2017-023-09,9,2,32,,,,,,,,,,,,,,,,,3,2,2493.79772418503000000000,5,2
6579,16,23,1-16-2017-023-09,9,2,33,,,,,,,,,,,,,,,,,3,3,2493.79772418503000000000,5,2
6606,16,24,1-16-2017-024-02,2,1,11,2,1,5,1,1,3,2,1,1,4,4,1,1,2,0,0,1,1,33.68808999589450000000,5,2
6606,16,24,1-16-2017-024-02,2,1,13,,,,,,,,,,,,,,,,,1,3,33.68808999589450000000,5,2
6606,16,24,1-16-2017-024-02,2,1,21,,,,,,,,,,,,,,,,,2,1,33.68808999589450000000,5,2
6606,16,24,1-16-2017-024-02,2,1,22,,,,,,,,,,,,,,,,,2,2,33.68808999589450000000,5,2
6606,16,24,1-16-2017-024-02,2,1,23,,,,,,,,,,,,,,,,,2,3,33.68808999589450000000,5,2
6606,16,24,1-16-2017-024-02,2,2,11,1,1,6,1,1,3,2,1,1,4,0,1,2,2,0,0,1,1,33.68808999589450000000,5,2
6606,16,24,1-16-2017-024-02,2,2,13,,,,,,,,,,,,,,,,,1,3,33.68808999589450000000,5,2
6606,16,24,1-16-2017-024-02,2,2,21,,,,,,,,,,,,,,,,,2,1,33.68808999589450000000,5,2
6606,16,24,1-16-2017-024-02,2,2,22,,,,,,,,,,,,,,,,,2,2,33.68808999589450000000,5,2
6606,16,24,1-16-2017-024-02,2,2,23,,,,,,,,,,,,,,,,,2,3,33.68808999589450000000,5,2
6606,16,24,1-16-2017-024-02,2,2,31,,,,,,,,,,,,,,,,,3,1,33.68808999589450000000,5,2
6606,16,24,1-16-2017-024-02,2,2,32,,,,,,,,,,,,,,,,,3,2,33.68808999589450000000,5,2
6606,16,24,1-16-2017-024-02,2,2,33,,,,,,,,,,,,,,,,,3,3,33.68808999589450000000,5,2
6631,16,25,1-16-2017-025-02,2,1,11,1,1,5,1,1,3,2,1,1,4,4,1,5,4,0,0,1,1,47.77282819979670000000,5,2
6631,16,25,1-16-2017-025-02,2,1,13,,,,,,,,,,,,,,,,,1,3,47.77282819979670000000,5,2
6631,16,25,1-16-2017-025-02,2,1,21,,,,,,,,,,,,,,,,,2,1,47.77282819979670000000,5,2
6631,16,25,1-16-2017-025-02,2,1,22,,,,,,,,,,,,,,,,,2,2,47.77282819979670000000,5,2
6631,16,25,1-16-2017-025-02,2,1,23,,,,,,,,,,,,,,,,,2,3,47.77282819979670000000,5,2
6631,16,25,1-16-2017-025-02,2,2,11,1,1,5,1,1,3,2,1,1,4,0,1,4,5,0,0,1,1,47.77282819979670000000,5,2
6631,16,25,1-16-2017-025-02,2,2,13,1,1,6,1,1,3,2,1,1,4,99,9,2,5,0,0,1,3,47.77282819979670000000,5,2
6631,16,25,1-16-2017-025-02,2,2,21,,,,,,,,,,,,,,,,,2,1,47.77282819979670000000,5,2
6631,16,25,1-16-2017-025-02,2,2,22,,,,,,,,,,,,,,,,,2,2,47.77282819979670000000,5,2
6631,16,25,1-16-2017-025-02,2,2,23,,,,,,,,,,,,,,,,,2,3,47.77282819979670000000,5,2
6631,16,25,1-16-2017-025-02,2,2,98,,,,,,,,,,,,,,,,,0,0,47.77282819979670000000,5,2
6632,16,26,1-16-2017-026-09,9,1,11,1,1,3,1,1,2,2,1,1,4,4,1,2,2,0,0,1,1,3536.43588155501000000000,5,2
6632,16,26,1-16-2017-026-09,9,1,13,,,,,,,,,,,,,,,,,1,3,3536.43588155501000000000,5,2
6632,16,26,1-16-2017-026-09,9,1,21,,,,,,,,,,,,,,,,,2,1,3536.43588155501000000000,5,2
6632,16,26,1-16-2017-026-09,9,1,22,,,,,,,,,,,,,,,,,2,2,3536.43588155501000000000,5,2
6632,16,26,1-16-2017-026-09,9,1,23,,,,,,,,,,,,,,,,,2,3,3536.43588155501000000000,5,2
6660,16,28,1-16-2017-028-08,8,1,11,1,1,6,1,1,2,2,1,1,4,0,1,1,9,0,0,1,1,1148.15376578354000000000,5,2
6660,16,28,1-16-2017-028-08,8,1,12,,,,,,,,,,,,,,,,,1,2,1148.15376578354000000000,5,2
6660,16,28,1-16-2017-028-08,8,1,13,,,,,,,,,,,,,,,,,1,3,1148.15376578354000000000,5,2
6660,16,28,1-16-2017-028-08,8,2,11,1,1,6,99,1,3,2,1,1,4,4,1,4,0,0,0,1,1,1148.15376578354000000000,5,2
6660,16,28,1-16-2017-028-08,8,2,13,,,,,,,,,,,,,,,,,1,3,1148.15376578354000000000,5,2
6660,16,28,1-16-2017-028-08,8,2,21,,,,,,,,,,,,,,,,,2,1,1148.15376578354000000000,5,2
6660,16,28,1-16-2017-028-08,8,2,22,,,,,,,,,,,,,,,,,2,2,1148.15376578354000000000,5,2
6660,16,28,1-16-2017-028-08,8,2,23,,,,,,,,,,,,,,,,,2,3,1148.15376578354000000000,5,2
6716,16,29,1-16-2017-029-04,4,2,11,99,9,9,99,9,99,9,9,1,4,4,9,5,1,0,0,1,1,2622.78984691832000000000,5,2
6716,16,29,1-16-2017-029-04,4,2,13,,,,,,,,,,,,,,,,,1,3,2622.78984691832000000000,5,2
6716,16,29,1-16-2017-029-04,4,2,21,,,,,,,,,,,,,,,,,2,1,2622.78984691832000000000,5,2
6716,16,29,1-16-2017-029-04,4,2,22,,,,,,,,,,,,,,,,,2,2,2622.78984691832000000000,5,2
6716,16,29,1-16-2017-029-04,4,2,23,,,,,,,,,,,,,,,,,2,3,2622.78984691832000000000,5,2
6736,16,30,1-16-2017-030-07,7,2,11,1,1,6,1,1,3,2,2,1,4,4,1,2,2,0,0,1,1,3068.62319672174000000000,5,2
6736,16,30,1-16-2017-030-07,7,2,13,,,,,,,,,,4,4,1,2,2,0,0,1,3,3068.62319672174000000000,5,2
6736,16,30,1-16-2017-030-07,7,2,21,,,,,,,,,,,,,,,,,2,1,3068.62319672174000000000,5,2
6736,16,30,1-16-2017-030-07,7,2,22,,,,,,,,,,,,,,,,,2,2,3068.62319672174000000000,5,2
6736,16,30,1-16-2017-030-07,7,2,23,,,,,,,,,,,,,,,,,2,3,3068.62319672174000000000,5,2
6783,16,31,1-16-2017-031-09,9,2,11,1,1,6,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,5664.98907081868000000000,5,2
6783,16,31,1-16-2017-031-09,9,2,13,1,1,6,1,1,3,2,1,1,4,4,1,2,2,0,0,1,3,5664.98907081868000000000,5,2
6783,16,31,1-16-2017-031-09,9,2,21,,,,,,,,,,,,,,,,,2,1,5664.98907081868000000000,5,2
6783,16,31,1-16-2017-031-09,9,2,22,,,,,,,,,,,,,,,,,2,2,5664.98907081868000000000,5,2
6783,16,31,1-16-2017-031-09,9,2,23,,,,,,,,,,,,,,,,,2,3,5664.98907081868000000000,5,2
6822,16,32,1-16-2017-032-07,7,2,11,1,1,6,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,2568.08122827197000000000,5,2
6822,16,32,1-16-2017-032-07,7,2,13,,,,,,,,,,,,,,,,,1,3,2568.08122827197000000000,5,2
6822,16,32,1-16-2017-032-07,7,2,21,,,,,,,,,,,,,,,,,2,1,2568.08122827197000000000,5,2
6822,16,32,1-16-2017-032-07,7,2,22,,,,,,,,,,,,,,,,,2,2,2568.08122827197000000000,5,2
6822,16,32,1-16-2017-032-07,7,2,23,,,,,,,,,,,,,,,,,2,3,2568.08122827197000000000,5,2
6883,16,34,1-16-2017-034-04,4,1,11,1,1,5,1,1,3,2,2,1,4,4,1,4,4,0,0,1,1,1494.08520176857000000000,5,2
6883,16,34,1-16-2017-034-04,4,1,13,,,,,,,,,,,,,,,,,1,3,1494.08520176857000000000,5,2
6883,16,34,1-16-2017-034-04,4,1,21,,,,,,,,,,,,,,,,,2,1,1494.08520176857000000000,5,2
6883,16,34,1-16-2017-034-04,4,1,22,,,,,,,,,,,,,,,,,2,2,1494.08520176857000000000,5,2
6883,16,34,1-16-2017-034-04,4,1,23,,,,,,,,,,,,,,,,,2,3,1494.08520176857000000000,5,2
6908,16,35,1-16-2017-035-04,4,1,11,99,9,9,99,9,99,9,9,1,,,,,,,,1,1,14605.27882648470000000000,5,2
6951,16,37,1-16-2017-037-06,6,1,11,2,1,3,1,1,98,1,1,1,4,0,0,1,0,0,0,1,1,986.06523961507900000000,5,2
6951,16,37,1-16-2017-037-06,6,1,13,,,,,,,,,,4,0,0,1,0,0,0,1,3,986.06523961507900000000,5,2
6951,16,37,1-16-2017-037-06,6,2,11,1,1,6,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,986.06523961507900000000,5,2
6951,16,37,1-16-2017-037-06,6,2,13,,,,,,,,,,4,4,1,4,2,0,0,1,3,986.06523961507900000000,5,2
6951,16,37,1-16-2017-037-06,6,2,21,,,,,,,,,,,,,,,,,2,1,986.06523961507900000000,5,2
6951,16,37,1-16-2017-037-06,6,2,22,,,,,,,,,,,,,,,,,2,2,986.06523961507900000000,5,2
6951,16,37,1-16-2017-037-06,6,2,23,,,,,,,,,,,,,,,,,2,3,986.06523961507900000000,5,2
6985,16,38,1-16-2017-038-02,2,1,11,2,1,5,1,1,3,2,1,1,4,4,1,2,9,0,0,1,1,93.33952445517990000000,5,2
6985,16,38,1-16-2017-038-02,2,1,12,,,,,,,,,,4,4,1,1,9,0,0,1,2,93.33952445517990000000,5,2
6985,16,38,1-16-2017-038-02,2,1,13,2,1,5,1,1,3,2,1,1,4,4,1,2,9,0,0,1,3,93.33952445517990000000,5,2
6985,16,38,1-16-2017-038-02,2,1,21,3,1,1,1,1,3,2,1,1,4,0,1,1,0,0,0,2,1,93.33952445517990000000,5,2
6985,16,38,1-16-2017-038-02,2,1,22,,,,,,,,,,4,0,1,1,0,0,0,2,2,93.33952445517990000000,5,2
6985,16,38,1-16-2017-038-02,2,1,23,3,1,1,1,1,3,2,1,1,4,0,1,1,0,0,0,2,3,93.33952445517990000000,5,2
6985,16,38,1-16-2017-038-02,2,2,11,2,1,4,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,93.33952445517990000000,5,2
6985,16,38,1-16-2017-038-02,2,2,13,,,,,,,,,,,,,,,,,1,3,93.33952445517990000000,5,2
7016,16,39,1-16-2017-039-04,4,1,11,1,1,9,1,1,3,2,1,1,4,99,1,4,9,0,0,1,1,2127.02225203264000000000,5,2
7016,16,39,1-16-2017-039-04,4,1,13,,,,,,,,,,,,,,,,,1,3,2127.02225203264000000000,5,2
7016,16,39,1-16-2017-039-04,4,1,21,,,,,,,,,,,,,,,,,2,1,2127.02225203264000000000,5,2
