CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,BAGNO,SEATLOC,CASEWGT,PSUSTRAT,VERSION
6957,13,39,1-13-2017-039-02,2,3,5,13,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,3,6,13,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,3,3,21,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,3,6,23,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,4,1,11,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,4,2,11,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,4,3,11,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,4,4,13,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,4,5,13,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,4,6,13,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,4,3,21,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,4,6,23,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,5,1,11,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,5,2,11,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,5,5,11,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,5,7,11,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,5,3,13,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,5,4,13,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,5,6,13,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,5,8,13,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,5,5,21,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,5,6,23,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,5,5,31,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,5,6,33,140.15566461981000000000,7,2
6958,13,40,1-13-2017-040-03,3,1,1,11,1802.84182676890000000000,7,2
6958,13,40,1-13-2017-040-03,3,1,2,11,1802.84182676890000000000,7,2
6958,13,40,1-13-2017-040-03,3,1,3,11,1802.84182676890000000000,7,2
6958,13,40,1-13-2017-040-03,3,1,4,11,1802.84182676890000000000,7,2
6958,13,40,1-13-2017-040-03,3,1,5,13,1802.84182676890000000000,7,2
6958,13,40,1-13-2017-040-03,3,1,6,13,1802.84182676890000000000,7,2
6958,13,40,1-13-2017-040-03,3,1,7,13,1802.84182676890000000000,7,2
6958,13,40,1-13-2017-040-03,3,1,4,21,1802.84182676890000000000,7,2
6958,13,40,1-13-2017-040-03,3,1,8,21,1802.84182676890000000000,7,2
6958,13,40,1-13-2017-040-03,3,1,7,23,1802.84182676890000000000,7,2
6958,13,40,1-13-2017-040-03,3,1,9,23,1802.84182676890000000000,7,2
6990,13,41,1-13-2017-041-02,2,1,1,11,114.87970684568800000000,7,2
6990,13,41,1-13-2017-041-02,2,1,2,11,114.87970684568800000000,7,2
6990,13,41,1-13-2017-041-02,2,1,6,11,114.87970684568800000000,7,2
6990,13,41,1-13-2017-041-02,2,1,8,11,114.87970684568800000000,7,2
6990,13,41,1-13-2017-041-02,2,1,3,13,114.87970684568800000000,7,2
6990,13,41,1-13-2017-041-02,2,1,4,13,114.87970684568800000000,7,2
6990,13,41,1-13-2017-041-02,2,1,5,13,114.87970684568800000000,7,2
6990,13,41,1-13-2017-041-02,2,1,7,13,114.87970684568800000000,7,2
6990,13,41,1-13-2017-041-02,2,1,6,21,114.87970684568800000000,7,2
6990,13,41,1-13-2017-041-02,2,1,7,23,114.87970684568800000000,7,2
6991,13,42,1-13-2017-042-03,3,3,1,11,1477.71366284744000000000,7,2
6991,13,42,1-13-2017-042-03,3,3,3,11,1477.71366284744000000000,7,2
6991,13,42,1-13-2017-042-03,3,3,5,11,1477.71366284744000000000,7,2
6991,13,42,1-13-2017-042-03,3,3,2,13,1477.71366284744000000000,7,2
6991,13,42,1-13-2017-042-03,3,3,4,13,1477.71366284744000000000,7,2
6991,13,42,1-13-2017-042-03,3,3,6,13,1477.71366284744000000000,7,2
6991,13,42,1-13-2017-042-03,3,3,5,21,1477.71366284744000000000,7,2
6991,13,42,1-13-2017-042-03,3,3,6,23,1477.71366284744000000000,7,2
6991,13,42,1-13-2017-042-03,3,3,5,31,1477.71366284744000000000,7,2
6991,13,42,1-13-2017-042-03,3,3,6,33,1477.71366284744000000000,7,2
7023,13,43,1-13-2017-043-06,6,1,1,11,2974.90819095951000000000,7,2
7023,13,43,1-13-2017-043-06,6,1,2,11,2974.90819095951000000000,7,2
7023,13,43,1-13-2017-043-06,6,1,3,11,2974.90819095951000000000,7,2
7023,13,43,1-13-2017-043-06,6,1,4,13,2974.90819095951000000000,7,2
7023,13,43,1-13-2017-043-06,6,1,5,13,2974.90819095951000000000,7,2
7023,13,43,1-13-2017-043-06,6,1,6,13,2974.90819095951000000000,7,2
7023,13,43,1-13-2017-043-06,6,1,3,21,2974.90819095951000000000,7,2
7023,13,43,1-13-2017-043-06,6,1,6,23,2974.90819095951000000000,7,2
7023,13,43,1-13-2017-043-06,6,2,1,11,2974.90819095951000000000,7,2
7023,13,43,1-13-2017-043-06,6,2,2,11,2974.90819095951000000000,7,2
7023,13,43,1-13-2017-043-06,6,2,5,11,2974.90819095951000000000,7,2
7023,13,43,1-13-2017-043-06,6,2,3,13,2974.90819095951000000000,7,2
7023,13,43,1-13-2017-043-06,6,2,4,13,2974.90819095951000000000,7,2
7023,13,43,1-13-2017-043-06,6,2,6,13,2974.90819095951000000000,7,2
7023,13,43,1-13-2017-043-06,6,2,5,21,2974.90819095951000000000,7,2
7023,13,43,1-13-2017-043-06,6,2,6,23,2974.90819095951000000000,7,2
7024,13,44,1-13-2017-044-02,2,1,1,11,119.24380308826500000000,7,2
7024,13,44,1-13-2017-044-02,2,1,3,11,119.24380308826500000000,7,2
7024,13,44,1-13-2017-044-02,2,1,5,11,119.24380308826500000000,7,2
7024,13,44,1-13-2017-044-02,2,1,2,13,119.24380308826500000000,7,2
7024,13,44,1-13-2017-044-02,2,1,4,13,119.24380308826500000000,7,2
7024,13,44,1-13-2017-044-02,2,1,6,13,119.24380308826500000000,7,2
7024,13,44,1-13-2017-044-02,2,1,5,21,119.24380308826500000000,7,2
7024,13,44,1-13-2017-044-02,2,1,6,23,119.24380308826500000000,7,2
7074,13,45,1-13-2017-045-08,8,1,1,11,835.14731700150400000000,7,2
7074,13,45,1-13-2017-045-08,8,1,2,13,835.14731700150400000000,7,2
7074,13,45,1-13-2017-045-08,8,2,1,11,835.14731700150400000000,7,2
7074,13,45,1-13-2017-045-08,8,2,2,13,835.14731700150400000000,7,2
7075,13,46,1-13-2017-046-03,3,1,1,11,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,1,2,11,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,1,3,11,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,1,4,13,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,1,5,13,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,1,6,13,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,1,3,21,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,1,6,23,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,2,1,11,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,2,2,11,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,2,3,11,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,2,4,13,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,2,5,13,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,2,6,13,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,2,3,21,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,2,6,23,1011.52739065054000000000,7,2
7076,13,47,1-13-2017-047-03,3,1,1,11,1011.52739066714000000000,7,2
7076,13,47,1-13-2017-047-03,3,1,2,11,1011.52739066714000000000,7,2
7076,13,47,1-13-2017-047-03,3,1,3,11,1011.52739066714000000000,7,2
7076,13,47,1-13-2017-047-03,3,1,4,11,1011.52739066714000000000,7,2
7076,13,47,1-13-2017-047-03,3,1,5,13,1011.52739066714000000000,7,2
7076,13,47,1-13-2017-047-03,3,1,6,13,1011.52739066714000000000,7,2
7076,13,47,1-13-2017-047-03,3,1,7,13,1011.52739066714000000000,7,2
7076,13,47,1-13-2017-047-03,3,1,4,21,1011.52739066714000000000,7,2
7076,13,47,1-13-2017-047-03,3,1,7,23,1011.52739066714000000000,7,2
7076,13,47,1-13-2017-047-03,3,1,4,31,1011.52739066714000000000,7,2
7076,13,47,1-13-2017-047-03,3,1,7,33,1011.52739066714000000000,7,2
7076,13,47,1-13-2017-047-03,3,2,1,11,1011.52739066714000000000,7,2
7076,13,47,1-13-2017-047-03,3,2,2,11,1011.52739066714000000000,7,2
7076,13,47,1-13-2017-047-03,3,2,3,11,1011.52739066714000000000,7,2
7076,13,47,1-13-2017-047-03,3,2,4,13,1011.52739066714000000000,7,2
7076,13,47,1-13-2017-047-03,3,2,5,13,1011.52739066714000000000,7,2
7076,13,47,1-13-2017-047-03,3,2,6,13,1011.52739066714000000000,7,2
7076,13,47,1-13-2017-047-03,3,2,3,21,1011.52739066714000000000,7,2
7076,13,47,1-13-2017-047-03,3,2,6,23,1011.52739066714000000000,7,2
7123,13,48,1-13-2017-048-04,4,2,1,11,2521.65929840692000000000,7,2
7123,13,48,1-13-2017-048-04,4,2,2,11,2521.65929840692000000000,7,2
7123,13,48,1-13-2017-048-04,4,2,3,11,2521.65929840692000000000,7,2
7123,13,48,1-13-2017-048-04,4,2,4,13,2521.65929840692000000000,7,2
7123,13,48,1-13-2017-048-04,4,2,5,13,2521.65929840692000000000,7,2
7123,13,48,1-13-2017-048-04,4,2,6,13,2521.65929840692000000000,7,2
7123,13,48,1-13-2017-048-04,4,2,3,21,2521.65929840692000000000,7,2
7123,13,48,1-13-2017-048-04,4,2,6,23,2521.65929840692000000000,7,2
7124,13,49,1-13-2017-049-06,6,2,1,11,1399.37307232443000000000,7,2
7124,13,49,1-13-2017-049-06,6,2,2,11,1399.37307232443000000000,7,2
7124,13,49,1-13-2017-049-06,6,2,3,11,1399.37307232443000000000,7,2
7124,13,49,1-13-2017-049-06,6,2,4,11,1399.37307232443000000000,7,2
7124,13,49,1-13-2017-049-06,6,2,5,13,1399.37307232443000000000,7,2
7124,13,49,1-13-2017-049-06,6,2,6,13,1399.37307232443000000000,7,2
7124,13,49,1-13-2017-049-06,6,2,7,13,1399.37307232443000000000,7,2
7124,13,49,1-13-2017-049-06,6,2,4,21,1399.37307232443000000000,7,2
7124,13,49,1-13-2017-049-06,6,2,7,23,1399.37307232443000000000,7,2
7125,13,50,1-13-2017-050-04,4,1,1,11,2521.65929840692000000000,7,2
7125,13,50,1-13-2017-050-04,4,1,3,11,2521.65929840692000000000,7,2
7125,13,50,1-13-2017-050-04,4,1,5,11,2521.65929840692000000000,7,2
7125,13,50,1-13-2017-050-04,4,1,2,13,2521.65929840692000000000,7,2
7125,13,50,1-13-2017-050-04,4,1,4,13,2521.65929840692000000000,7,2
7125,13,50,1-13-2017-050-04,4,1,6,13,2521.65929840692000000000,7,2
7125,13,50,1-13-2017-050-04,4,1,5,21,2521.65929840692000000000,7,2
7125,13,50,1-13-2017-050-04,4,1,6,23,2521.65929840692000000000,7,2
7125,13,50,1-13-2017-050-04,4,2,1,11,2521.65929840692000000000,7,2
7125,13,50,1-13-2017-050-04,4,2,2,13,2521.65929840692000000000,7,2
7180,13,51,1-13-2017-051-02,2,1,1,11,223.87077588787700000000,7,2
7180,13,51,1-13-2017-051-02,2,1,2,11,223.87077588787700000000,7,2
7180,13,51,1-13-2017-051-02,2,1,3,11,223.87077588787700000000,7,2
7180,13,51,1-13-2017-051-02,2,1,4,11,223.87077588787700000000,7,2
7180,13,51,1-13-2017-051-02,2,1,5,13,223.87077588787700000000,7,2
7180,13,51,1-13-2017-051-02,2,1,6,13,223.87077588787700000000,7,2
7180,13,51,1-13-2017-051-02,2,1,7,13,223.87077588787700000000,7,2
7180,13,51,1-13-2017-051-02,2,1,4,21,223.87077588787700000000,7,2
7180,13,51,1-13-2017-051-02,2,1,7,23,223.87077588787700000000,7,2
7218,13,52,1-13-2017-052-06,6,1,1,11,5045.28531568187000000000,7,2
7218,13,52,1-13-2017-052-06,6,1,2,13,5045.28531568187000000000,7,2
7218,13,52,1-13-2017-052-06,6,2,1,11,5045.28531568187000000000,7,2
7218,13,52,1-13-2017-052-06,6,2,3,11,5045.28531568187000000000,7,2
7218,13,52,1-13-2017-052-06,6,2,5,11,5045.28531568187000000000,7,2
7218,13,52,1-13-2017-052-06,6,2,2,13,5045.28531568187000000000,7,2
7218,13,52,1-13-2017-052-06,6,2,4,13,5045.28531568187000000000,7,2
7218,13,52,1-13-2017-052-06,6,2,6,13,5045.28531568187000000000,7,2
7218,13,52,1-13-2017-052-06,6,2,3,21,5045.28531568187000000000,7,2
7218,13,52,1-13-2017-052-06,6,2,4,23,5045.28531568187000000000,7,2
7281,13,53,1-13-2017-053-03,3,1,1,11,931.20215853294300000000,7,2
7281,13,53,1-13-2017-053-03,3,1,2,13,931.20215853294300000000,7,2
7281,13,53,1-13-2017-053-03,3,2,1,11,931.20215853294300000000,7,2
7281,13,53,1-13-2017-053-03,3,2,3,11,931.20215853294300000000,7,2
7281,13,53,1-13-2017-053-03,3,2,5,11,931.20215853294300000000,7,2
7281,13,53,1-13-2017-053-03,3,2,2,13,931.20215853294300000000,7,2
7281,13,53,1-13-2017-053-03,3,2,4,13,931.20215853294300000000,7,2
7281,13,53,1-13-2017-053-03,3,2,6,13,931.20215853294300000000,7,2
7281,13,53,1-13-2017-053-03,3,2,5,21,931.20215853294300000000,7,2
7281,13,53,1-13-2017-053-03,3,2,6,23,931.20215853294300000000,7,2
7267,13,54,1-13-2017-054-03,3,1,1,11,931.20215852199400000000,7,2
7267,13,54,1-13-2017-054-03,3,1,2,11,931.20215852199400000000,7,2
7267,13,54,1-13-2017-054-03,3,1,3,11,931.20215852199400000000,7,2
7267,13,54,1-13-2017-054-03,3,1,4,13,931.20215852199400000000,7,2
7267,13,54,1-13-2017-054-03,3,1,5,13,931.20215852199400000000,7,2
7267,13,54,1-13-2017-054-03,3,1,6,13,931.20215852199400000000,7,2
7267,13,54,1-13-2017-054-03,3,1,3,21,931.20215852199400000000,7,2
7267,13,54,1-13-2017-054-03,3,1,6,23,931.20215852199400000000,7,2
7267,13,54,1-13-2017-054-03,3,1,3,31,931.20215852199400000000,7,2
7267,13,54,1-13-2017-054-03,3,1,6,33,931.20215852199400000000,7,2
7267,13,54,1-13-2017-054-03,3,2,1,11,931.20215852199400000000,7,2
7267,13,54,1-13-2017-054-03,3,2,2,11,931.20215852199400000000,7,2
7267,13,54,1-13-2017-054-03,3,2,5,11,931.20215852199400000000,7,2
7267,13,54,1-13-2017-054-03,3,2,3,13,931.20215852199400000000,7,2
7267,13,54,1-13-2017-054-03,3,2,4,13,931.20215852199400000000,7,2
7267,13,54,1-13-2017-054-03,3,2,6,13,931.20215852199400000000,7,2
7267,13,54,1-13-2017-054-03,3,2,5,21,931.20215852199400000000,7,2
7267,13,54,1-13-2017-054-03,3,2,6,23,931.20215852199400000000,7,2
7268,13,55,1-13-2017-055-10,10,1,1,11,15216.83519490180000000000,7,2
7268,13,55,1-13-2017-055-10,10,1,2,13,15216.83519490180000000000,7,2
7318,13,56,1-13-2017-056-02,2,1,1,11,201.63898984262400000000,7,2
7318,13,56,1-13-2017-056-02,2,1,3,11,201.63898984262400000000,7,2
7318,13,56,1-13-2017-056-02,2,1,5,11,201.63898984262400000000,7,2
7318,13,56,1-13-2017-056-02,2,1,2,13,201.63898984262400000000,7,2
7318,13,56,1-13-2017-056-02,2,1,4,13,201.63898984262400000000,7,2
7318,13,56,1-13-2017-056-02,2,1,6,13,201.63898984262400000000,7,2
7318,13,56,1-13-2017-056-02,2,1,5,21,201.63898984262400000000,7,2
7318,13,56,1-13-2017-056-02,2,1,6,23,201.63898984262400000000,7,2
7318,13,56,1-13-2017-056-02,2,2,1,11,201.63898984262400000000,7,2
7318,13,56,1-13-2017-056-02,2,2,2,11,201.63898984262400000000,7,2
7318,13,56,1-13-2017-056-02,2,2,3,11,201.63898984262400000000,7,2
7318,13,56,1-13-2017-056-02,2,2,4,13,201.63898984262400000000,7,2
7318,13,56,1-13-2017-056-02,2,2,5,13,201.63898984262400000000,7,2
7318,13,56,1-13-2017-056-02,2,2,6,13,201.63898984262400000000,7,2
7318,13,56,1-13-2017-056-02,2,2,3,21,201.63898984262400000000,7,2
7318,13,56,1-13-2017-056-02,2,2,6,23,201.63898984262400000000,7,2
7318,13,56,1-13-2017-056-02,2,2,3,31,201.63898984262400000000,7,2
7318,13,56,1-13-2017-056-02,2,2,6,33,201.63898984262400000000,7,2
7366,13,57,1-13-2017-057-07,7,1,1,11,3594.91327501110000000000,7,2
7366,13,57,1-13-2017-057-07,7,1,3,11,3594.91327501110000000000,7,2
7366,13,57,1-13-2017-057-07,7,1,5,11,3594.91327501110000000000,7,2
7366,13,57,1-13-2017-057-07,7,1,2,13,3594.91327501110000000000,7,2
7366,13,57,1-13-2017-057-07,7,1,4,13,3594.91327501110000000000,7,2
7366,13,57,1-13-2017-057-07,7,1,6,13,3594.91327501110000000000,7,2
7366,13,57,1-13-2017-057-07,7,1,3,21,3594.91327501110000000000,7,2
7366,13,57,1-13-2017-057-07,7,1,4,23,3594.91327501110000000000,7,2
7367,13,58,1-13-2017-058-03,3,1,1,11,991.88248213842200000000,7,2
7367,13,58,1-13-2017-058-03,3,1,2,11,991.88248213842200000000,7,2
7367,13,58,1-13-2017-058-03,3,1,5,11,991.88248213842200000000,7,2
7367,13,58,1-13-2017-058-03,3,1,3,13,991.88248213842200000000,7,2
7367,13,58,1-13-2017-058-03,3,1,4,13,991.88248213842200000000,7,2
7367,13,58,1-13-2017-058-03,3,1,6,13,991.88248213842200000000,7,2
7367,13,58,1-13-2017-058-03,3,1,2,21,991.88248213842200000000,7,2
7367,13,58,1-13-2017-058-03,3,1,4,23,991.88248213842200000000,7,2
7367,13,58,1-13-2017-058-03,3,2,1,11,991.88248213842200000000,7,2
7367,13,58,1-13-2017-058-03,3,2,2,11,991.88248213842200000000,7,2
7367,13,58,1-13-2017-058-03,3,2,3,11,991.88248213842200000000,7,2
7367,13,58,1-13-2017-058-03,3,2,4,13,991.88248213842200000000,7,2
7367,13,58,1-13-2017-058-03,3,2,5,13,991.88248213842200000000,7,2
7367,13,58,1-13-2017-058-03,3,2,6,13,991.88248213842200000000,7,2
7367,13,58,1-13-2017-058-03,3,2,3,21,991.88248213842200000000,7,2
7367,13,58,1-13-2017-058-03,3,2,6,23,991.88248213842200000000,7,2
7368,13,59,1-13-2017-059-03,3,1,1,11,991.88248214289800000000,7,2
7368,13,59,1-13-2017-059-03,3,1,3,11,991.88248214289800000000,7,2
7368,13,59,1-13-2017-059-03,3,1,5,11,991.88248214289800000000,7,2
7368,13,59,1-13-2017-059-03,3,1,2,13,991.88248214289800000000,7,2
7368,13,59,1-13-2017-059-03,3,1,4,13,991.88248214289800000000,7,2
7368,13,59,1-13-2017-059-03,3,1,6,13,991.88248214289800000000,7,2
7368,13,59,1-13-2017-059-03,3,1,5,21,991.88248214289800000000,7,2
7368,13,59,1-13-2017-059-03,3,1,6,23,991.88248214289800000000,7,2
7447,13,60,1-13-2017-060-04,4,2,1,11,2291.22123220478000000000,7,2
7447,13,60,1-13-2017-060-04,4,2,3,11,2291.22123220478000000000,7,2
7447,13,60,1-13-2017-060-04,4,2,5,11,2291.22123220478000000000,7,2
7447,13,60,1-13-2017-060-04,4,2,2,13,2291.22123220478000000000,7,2
7447,13,60,1-13-2017-060-04,4,2,4,13,2291.22123220478000000000,7,2
7447,13,60,1-13-2017-060-04,4,2,6,13,2291.22123220478000000000,7,2
7447,13,60,1-13-2017-060-04,4,2,5,21,2291.22123220478000000000,7,2
7447,13,60,1-13-2017-060-04,4,2,6,23,2291.22123220478000000000,7,2
7448,13,61,1-13-2017-061-05,5,1,1,11,111.72102148204900000000,7,2
7448,13,61,1-13-2017-061-05,5,1,2,13,111.72102148204900000000,7,2
7448,13,61,1-13-2017-061-05,5,2,1,11,111.72102148204900000000,7,2
7448,13,61,1-13-2017-061-05,5,2,2,11,111.72102148204900000000,7,2
7448,13,61,1-13-2017-061-05,5,2,3,11,111.72102148204900000000,7,2
7448,13,61,1-13-2017-061-05,5,2,4,13,111.72102148204900000000,7,2
7448,13,61,1-13-2017-061-05,5,2,5,13,111.72102148204900000000,7,2
7448,13,61,1-13-2017-061-05,5,2,6,13,111.72102148204900000000,7,2
7448,13,61,1-13-2017-061-05,5,2,3,21,111.72102148204900000000,7,2
7448,13,61,1-13-2017-061-05,5,2,6,23,111.72102148204900000000,7,2
7449,13,62,1-13-2017-062-06,6,1,1,11,1271.49345553496000000000,7,2
7449,13,62,1-13-2017-062-06,6,1,2,11,1271.49345553496000000000,7,2
7449,13,62,1-13-2017-062-06,6,1,3,11,1271.49345553496000000000,7,2
7449,13,62,1-13-2017-062-06,6,1,4,13,1271.49345553496000000000,7,2
7449,13,62,1-13-2017-062-06,6,1,5,13,1271.49345553496000000000,7,2
7449,13,62,1-13-2017-062-06,6,1,3,21,1271.49345553496000000000,7,2
7449,13,62,1-13-2017-062-06,6,1,5,23,1271.49345553496000000000,7,2
7547,13,63,1-13-2017-063-03,3,1,1,11,278.88438302446900000000,7,2
7547,13,63,1-13-2017-063-03,3,1,2,11,278.88438302446900000000,7,2
7547,13,63,1-13-2017-063-03,3,1,3,11,278.88438302446900000000,7,2
7547,13,63,1-13-2017-063-03,3,1,4,13,278.88438302446900000000,7,2
7547,13,63,1-13-2017-063-03,3,1,5,13,278.88438302446900000000,7,2
7547,13,63,1-13-2017-063-03,3,1,6,13,278.88438302446900000000,7,2
7547,13,63,1-13-2017-063-03,3,1,3,21,278.88438302446900000000,7,2
7547,13,63,1-13-2017-063-03,3,1,6,23,278.88438302446900000000,7,2
7547,13,63,1-13-2017-063-03,3,2,1,11,278.88438302446900000000,7,2
7547,13,63,1-13-2017-063-03,3,2,2,11,278.88438302446900000000,7,2
7547,13,63,1-13-2017-063-03,3,2,3,11,278.88438302446900000000,7,2
7547,13,63,1-13-2017-063-03,3,2,4,11,278.88438302446900000000,7,2
7547,13,63,1-13-2017-063-03,3,2,5,13,278.88438302446900000000,7,2
7547,13,63,1-13-2017-063-03,3,2,6,13,278.88438302446900000000,7,2
7547,13,63,1-13-2017-063-03,3,2,7,13,278.88438302446900000000,7,2
7547,13,63,1-13-2017-063-03,3,2,4,21,278.88438302446900000000,7,2
7547,13,63,1-13-2017-063-03,3,2,7,23,278.88438302446900000000,7,2
7548,13,64,1-13-2017-064-09,9,1,1,11,1604.95204628538000000000,7,2
7548,13,64,1-13-2017-064-09,9,1,2,13,1604.95204628538000000000,7,2
7549,13,65,1-13-2017-065-04,4,1,1,11,974.69305120181700000000,7,2
7549,13,65,1-13-2017-065-04,4,1,2,11,974.69305120181700000000,7,2
7549,13,65,1-13-2017-065-04,4,1,3,11,974.69305120181700000000,7,2
7549,13,65,1-13-2017-065-04,4,1,4,11,974.69305120181700000000,7,2
7549,13,65,1-13-2017-065-04,4,1,5,13,974.69305120181700000000,7,2
7549,13,65,1-13-2017-065-04,4,1,6,13,974.69305120181700000000,7,2
7549,13,65,1-13-2017-065-04,4,1,7,13,974.69305120181700000000,7,2
7549,13,65,1-13-2017-065-04,4,1,8,13,974.69305120181700000000,7,2
7549,13,65,1-13-2017-065-04,4,1,4,21,974.69305120181700000000,7,2
7549,13,65,1-13-2017-065-04,4,1,8,23,974.69305120181700000000,7,2
7549,13,65,1-13-2017-065-04,4,2,1,11,974.69305120181700000000,7,2
7549,13,65,1-13-2017-065-04,4,2,2,13,974.69305120181700000000,7,2
7611,13,66,1-13-2017-066-05,5,2,1,11,101.76253564822100000000,7,2
7611,13,66,1-13-2017-066-05,5,2,2,11,101.76253564822100000000,7,2
7611,13,66,1-13-2017-066-05,5,2,3,11,101.76253564822100000000,7,2
7611,13,66,1-13-2017-066-05,5,2,4,13,101.76253564822100000000,7,2
7611,13,66,1-13-2017-066-05,5,2,5,13,101.76253564822100000000,7,2
7611,13,66,1-13-2017-066-05,5,2,6,13,101.76253564822100000000,7,2
7611,13,66,1-13-2017-066-05,5,2,3,21,101.76253564822100000000,7,2
7611,13,66,1-13-2017-066-05,5,2,6,23,101.76253564822100000000,7,2
7611,13,66,1-13-2017-066-05,5,2,3,31,101.76253564822100000000,7,2
7611,13,66,1-13-2017-066-05,5,2,6,33,101.76253564822100000000,7,2
7600,13,67,1-13-2017-067-05,5,2,1,11,101.76253564462900000000,7,2
7600,13,67,1-13-2017-067-05,5,2,2,11,101.76253564462900000000,7,2
7600,13,67,1-13-2017-067-05,5,2,3,11,101.76253564462900000000,7,2
7600,13,67,1-13-2017-067-05,5,2,4,13,101.76253564462900000000,7,2
7600,13,67,1-13-2017-067-05,5,2,5,13,101.76253564462900000000,7,2
7600,13,67,1-13-2017-067-05,5,2,6,13,101.76253564462900000000,7,2
7600,13,67,1-13-2017-067-05,5,2,3,21,101.76253564462900000000,7,2
7600,13,67,1-13-2017-067-05,5,2,6,23,101.76253564462900000000,7,2
7601,13,68,1-13-2017-068-04,4,2,1,11,2086.98845774215000000000,7,2
7601,13,68,1-13-2017-068-04,4,2,2,11,2086.98845774215000000000,7,2
7601,13,68,1-13-2017-068-04,4,2,3,11,2086.98845774215000000000,7,2
7601,13,68,1-13-2017-068-04,4,2,4,13,2086.98845774215000000000,7,2
7601,13,68,1-13-2017-068-04,4,2,5,13,2086.98845774215000000000,7,2
7601,13,68,1-13-2017-068-04,4,2,6,13,2086.98845774215000000000,7,2
7601,13,68,1-13-2017-068-04,4,2,3,21,2086.98845774215000000000,7,2
